job_name,submit_time,origin,assigned,k,duration,latency_ms,carbon_g,dropped
j_141894,24379758.7,Japan,US_East,3,19.4,172.0,1.2502223299039703,False
j_014138,24380081.7,US_West,US_West,5,5.0,0.0,0.3236111111111111,False
j_141861,24380151.1,Japan,France,4,114.0,228.0,0.475,False
j_050645,24380342.4,US_East,US_East,1,2417.5,0.0,155.794457875,False
j_123634,24380355.4,India,US_West,4,9.2,225.0,0.5954444443962227,False
j_141888,24380412.5,Japan,US_East,1,14542.8,172.0,901.5555965972671,False
j_123644,24380444.9,India,US_West,1,21600.0,225.0,1558.7948055555403,False
j_105375,24380786.6,Korea,France,5,2.1,238.0,0.008750000006208817,False
j_068851,24380939.5,France,US_East,5,1.7,90.0,0.10955556495198514,False
j_032374,24380953.7,US_Central,US_East,2,1640.6,38.0,105.72756467009603,False
j_105393,24381114.6,Korea,US_West,4,75.7,134.0,4.899472222174,False
j_068876,24381498.5,France,US_East,1,5357.2,90.0,340.1025350082872,False
j_068861,24381578.6,France,France,1,3943.9,0.0,25.507916666660456,False
j_032356,24381650.9,US_Central,France,1,2292.3,113.0,13.361916666667288,False
j_141866,24381851.6,Japan,US_West,5,7.9,109.0,0.5113055554591119,False
j_087143,24382051.3,Germany,US_East,2,614.5,95.0,39.60111452500001,False
j_050604,24382352.0,US_East,US_East,5,2.3,0.0,0.14822223504801485,False
j_050638,24382379.3,US_East,US_East,1,6747.5,0.0,424.02189122610923,False
j_141879,24382514.5,Japan,US_West,1,780.8,109.0,53.42436111116368,False
j_141897,24382528.3,Japan,US_West,3,172.1,109.0,11.138694444540889,False
j_087103,24382795.2,Germany,US_West,1,3034.9,153.0,214.10105555544607,False
j_050632,24383357.4,US_East,US_East,2,1225.8,0.0,77.63400000004718,False
j_087144,24383477.0,Germany,US_West,1,14442.0,153.0,1053.9605555555556,False
j_087135,24383610.0,Germany,France,1,21600.0,12.0,164.850000225,False
j_123630,24383680.3,India,US_East,5,5.7,204.0,0.360999999952813,False
j_032366,24384089.0,US_Central,US_East,1,14310.2,38.0,874.3146733288436,False
j_014128,24384321.8,US_West,US_West,4,31.1,0.0,2.1942777778829137,False
j_141877,24384441.0,Japan,France,5,8.7,228.0,0.06524999999441207,False
j_032357,24384560.1,US_Central,France,3,363.0,113.0,2.7225,False
j_123618,24384630.6,India,US_East,5,3.8,204.0,0.24066666671385367,False
j_141874,24384732.1,Japan,US_East,5,11.2,172.0,0.7093333332861463,False
j_141880,24384792.9,Japan,US_East,1,5035.0,172.0,314.1223611111132,False
j_032355,24384928.5,US_Central,France,1,8164.1,113.0,67.385083333347,False
j_141851,24384940.2,Japan,US_East,4,20.3,172.0,1.2856666667138537,False
j_068875,24385034.0,France,US_West,5,6.5,146.0,0.45861111111111114,False
j_105371,24385080.5,Korea,US_East,4,68.3,193.0,4.325666666713854,False
j_068868,24385267.5,France,France,5,5.2,0.0,0.03899999999441207,False
j_123620,24385611.8,India,US_East,5,5.9,204.0,0.37366666657229264,False
j_050629,24386118.1,US_East,France,2,1695.6,90.0,13.109694444456448,False
j_123640,24386129.3,India,France,4,15.1,137.0,0.11325000001117587,False
j_123622,24386597.7,India,US_West,5,1.8,225.0,0.1345000000556724,False
j_123606,24386619.6,India,France,1,5145.5,137.0,42.472083333335405,False
j_050634,24386846.1,US_East,France,1,2187.0,90.0,17.01,False
j_105383,24386861.1,Korea,US_East,4,69.6,193.0,4.311333333425638,False
j_032391,24386943.9,US_Central,France,3,118.1,113.0,0.9185555555671453,False
j_123607,24387096.7,India,France,4,36.4,137.0,0.2831111110995213,False
j_087137,24387144.0,Germany,US_East,1,4297.2,95.0,262.9849999999555,False
j_123605,24387251.6,India,France,4,14.3,137.0,0.11122222222801711,False
j_032380,24388283.3,US_Central,France,1,4447.4,113.0,38.38352777776515,False
j_050643,24388408.8,US_East,US_East,3,87.6,0.0,5.426333333425638,False
j_087122,24388614.3,Germany,France,4,55.6,12.0,0.43244444445603425,False
j_087111,24388676.9,Germany,US_East,1,1884.5,95.0,115.48675000000331,False
j_032385,24388788.9,US_Central,US_East,1,2067.0,38.0,126.13716666666998,False
j_050618,24388920.1,US_East,France,1,13977.7,90.0,114.7227777777695,False
j_050607,24389680.3,US_East,US_East,4,16.2,0.0,1.0034999999538479,False
j_087134,24389939.4,Germany,US_East,2,2599.5,95.0,155.38258333333664,False
j_141852,24390145.8,Japan,US_West,5,3.7,109.0,0.27133333327869574,False
j_105394,24390283.0,Korea,US_West,5,4.0,134.0,0.29333333333333333,False
j_068866,24390284.6,France,US_East,4,49.8,90.0,2.974166666711163,False
j_087106,24390499.2,Germany,US_West,2,3865.2,153.0,283.02333333327954,False
j_032353,24390658.2,US_Central,US_East,1,5440.9,38.0,326.33102777768755,False
j_050603,24390666.7,US_East,US_West,1,5530.5,74.0,404.1271111111115,False
j_032368,24390684.2,US_Central,Germany,5,4.0,125.0,0.3322222222222222,False
j_014136,24391218.5,US_West,US_West,1,6761.8,0.0,493.865333333388,False
j_014146,24391266.0,US_West,France,1,2175.4,146.0,19.941166666653007,False
j_123645,24391617.3,India,US_West,1,6105.8,225.0,445.7586666667213,False
j_141887,24391687.5,Japan,France,1,2710.1,228.0,25.285694444458933,False
j_123643,24391707.4,India,France,4,45.0,137.0,0.4125,False
j_068896,24392039.9,France,France,4,40.8,0.0,0.3740000000068297,False
j_087120,24392076.4,Germany,US_West,4,19.0,153.0,1.3933333333333333,False
j_087142,24392133.4,Germany,US_East,5,12.2,95.0,0.7286111110666146,False
j_141872,24392180.8,Japan,France,1,4782.4,228.0,45.707111111097035,False
j_014105,24392607.3,US_West,US_West,2,1515.1,0.0,110.81711111121915,False
j_068871,24392906.7,France,US_West,4,80.0,146.0,5.866666666666666,False
j_141892,24392928.6,Japan,US_East,4,19.0,172.0,1.1347222222222222,False
j_141899,24393046.4,Japan,US_East,4,46.4,172.0,2.771111111022118,False
j_068874,24393347.1,France,US_East,4,24.6,90.0,1.4691666667556598,False
j_087139,24393370.1,Germany,France,4,8.5,12.0,0.07791666666666666,False
j_050647,24393454.6,US_East,France,1,5519.6,90.0,50.625000000010346,False
j_123600,24393702.3,India,US_East,4,24.0,204.0,1.4466666666666668,False
j_050636,24393933.9,US_East,US_East,2,7160.0,0.0,434.0787422222198,False
j_068889,24394101.1,France,US_West,5,3.4,146.0,0.2474444443359971,False
j_050644,24394205.3,US_East,US_West,1,4091.2,74.0,298.3576111110569,False
j_050637,24394298.7,US_East,France,4,9.5,90.0,0.09236111111111112,False
j_141898,24394441.0,Japan,US_East,1,15872.4,172.0,988.6052422221242,False
j_087109,24394700.9,Germany,US_West,4,136.3,153.0,9.919611111165334,False
j_014117,24394772.4,US_West,US_East,2,4956.3,74.0,300.15959738171114,False
j_032367,24394788.4,US_Central,US_West,1,8883.1,39.0,654.8733888889973,False
j_123631,24394827.4,India,France,1,11467.0,137.0,74.90783385956466,False
j_141895,24395126.4,Japan,France,5,6.1,228.0,0.059305555570042794,False
j_087102,24395142.5,Germany,US_East,3,152.0,95.0,9.162222222222223,False
j_068873,24395721.5,France,France,1,3283.7,0.0,28.916194444438442,False
j_123613,24395764.4,India,France,5,3.8,137.0,0.03694444445168806,False
j_141883,24395801.2,Japan,US_East,1,1577.2,172.0,95.1692232132876,False
j_123611,24395808.9,India,US_East,4,72.8,204.0,4.3882222222671325,False
j_105389,24396246.0,Korea,France,5,3.9,238.0,0.03791666665217942,False
j_105366,24396417.4,Korea,US_East,1,17065.1,193.0,1073.9213255556454,False
j_050622,24396730.2,US_East,Germany,5,3.5,95.0,0.2751388888888889,False
j_068899,24396962.7,France,US_East,1,4369.6,90.0,266.2769644445355,False
j_032359,24397057.8,US_Central,France,5,5.5,113.0,0.05347222222222222,False
j_050605,24397328.7,US_East,Germany,1,16052.9,95.0,1282.803472222098,False
j_123625,24397385.4,India,Germany,4,112.5,142.0,8.90625,False
j_032383,24397435.6,US_Central,France,1,3146.4,113.0,25.345999999987995,False
j_050625,24397695.0,US_East,Germany,5,4.2,95.0,0.33249999994101626,False
j_032384,24397816.1,US_Central,France,5,3.8,113.0,0.03061111111711297,False
j_087100,24397873.5,Germany,France,5,10.1,12.0,0.08136111112311482,False
j_014101,24397959.9,US_West,France,2,6786.8,146.0,40.130555651870424,False
j_032361,24398014.5,US_Central,France,1,3995.6,113.0,27.816972222228845,False
j_087119,24398095.2,Germany,US_East,5,3.5,95.0,0.21291668611111111,False
j_087105,24398250.6,Germany,US_West,5,2.8,153.0,0.2053333333879709,False
j_068869,24398352.6,France,Germany,4,47.6,12.0,3.768333333451301,False
j_050635,24398696.0,US_East,France,1,3626.7,90.0,23.716444444441134,False
j_068887,24398762.6,France,France,4,17.3,0.0,0.13936111111711297,False
j_087138,24398913.5,Germany,Germany,1,3016.1,0.0,240.34347222234226,False
j_068858,24398960.1,France,Germany,3,50.6,12.0,4.005833333451301,False
j_050613,24399105.3,US_East,US_West,2,1032.5,74.0,75.71666666666667,False
j_123642,24399241.5,India,US_East,5,4.8,204.0,0.29200002671199105,False
j_032371,24399245.7,US_Central,Germany,1,6703.9,125.0,535.7254166665487,False
j_050649,24399364.9,US_East,Germany,5,7.2,95.0,0.5699999999410162,False
j_068865,24399650.4,France,US_East,4,9.4,90.0,0.5718333854649068,False
j_123624,24399673.4,India,US_West,4,21.7,225.0,1.5913333332786956,False
j_105378,24400083.3,Korea,Germany,1,21352.5,244.0,1789.1397719650117,False
j_014116,24400259.2,US_West,Germany,1,3065.6,153.0,246.200000000119,False
j_032360,24400336.8,US_Central,US_East,1,21600.0,38.0,1353.514689239999,False
j_141858,24400382.1,Japan,Germany,3,777.9,235.0,62.08374999988203,False
j_087126,24400455.0,Germany,US_East,4,17.9,95.0,1.0889167660204624,False
j_105356,24400487.0,Korea,US_West,1,647.2,134.0,48.018333333277454,False
j_105388,24400664.7,Korea,Germany,2,1856.1,244.0,149.331250000119,False
j_087108,24400770.1,Germany,US_West,2,444.5,153.0,33.28766666666915,False
j_032395,24401016.8,US_Central,US_West,5,1.9,39.0,0.1424999998882413,False
j_087129,24402184.7,Germany,US_East,3,296.4,95.0,18.36033333324103,False
j_032397,24402645.9,US_Central,France,2,1623.9,113.0,7.21733333332671,False
j_068892,24402681.8,France,US_West,1,4579.2,146.0,342.6452777777219,False
j_014148,24402723.8,US_West,US_East,2,855.2,74.0,52.974888888842735,False
j_014108,24402813.9,US_West,France,1,3983.5,146.0,15.706611777056796,False
j_050611,24403028.3,US_East,US_East,5,6.1,0.0,0.37786111120341553,False
j_141855,24403410.9,Japan,France,4,30.5,228.0,0.13555555555555557,False
j_087146,24403601.1,Germany,France,3,202.5,12.0,0.9,False
j_014102,24403624.8,US_West,US_East,1,14801.4,74.0,940.0721845899081,False
j_050616,24403665.8,US_East,France,2,1738.8,90.0,6.890833612390958,False
j_068880,24403787.7,France,US_East,2,1051.9,90.0,65.76991666657126,False
j_032373,24403953.8,US_Central,US_East,3,426.2,38.0,26.40072222217607,False
j_068859,24404077.2,France,France,5,2.4,0.0,0.010666666660043927,False
j_032388,24404090.8,US_Central,US_West,1,3705.2,39.0,276.9466666666108,False
j_014126,24404298.6,US_West,US_East,3,185.2,74.0,11.588499999954882,False
j_050606,24404454.7,US_East,France,3,278.0,90.0,1.003888966111111,False
j_123636,24404773.9,India,France,5,9.4,137.0,0.03394444705017458,False
j_068893,24404824.5,France,France,3,409.5,0.0,1.4787501137499999,False
j_014124,24404936.5,US_West,US_West,3,157.0,0.0,11.731388888888889,False
j_032365,24404995.7,US_Central,France,1,4965.4,113.0,17.38586194563413,False
j_050614,24405047.9,US_East,France,5,2.9,90.0,0.010472223022396802,False
j_105360,24405353.4,Korea,US_East,1,1629.0,193.0,103.17,False
j_032358,24405447.6,US_Central,US_East,1,866.9,38.0,54.90366666657229,False
j_050640,24406461.7,US_East,US_East,4,45.1,0.0,2.8563333334277075,False
j_014118,24406505.9,US_West,France,1,13206.9,146.0,42.94513930391046,False
j_087104,24407322.9,Germany,US_West,4,25.9,153.0,1.9353055554442107,False
j_068863,24407590.6,France,US_West,4,117.2,146.0,8.757444444388772,False
j_014104,24407674.7,US_West,France,1,4447.6,146.0,14.77061120147719,False
j_105361,24407719.7,Korea,US_East,3,56.4,193.0,3.5719999999056258,False
j_032370,24407802.3,US_Central,US_East,1,6225.5,38.0,403.95605555555574,False
j_087145,24407934.4,Germany,US_West,4,11.2,153.0,0.8368888888332165,False
j_087112,24407941.3,Germany,US_East,5,5.1,95.0,0.323000000094374,False
j_068885,24408086.5,France,France,5,3.7,0.0,0.012333333330849806,False
j_032398,24408090.0,US_Central,US_East,5,2.7,38.0,0.17774999995095034,False
j_068864,24408128.4,France,France,4,30.1,0.0,0.10033333333830038,False
j_068886,24408337.4,France,France,4,33.9,0.0,0.11299999999503295,False
j_123614,24408642.8,India,France,2,1369.2,137.0,4.563999999997517,False
j_087121,24409599.9,Germany,US_East,5,6.1,95.0,0.40158333343143265,False
j_068857,24409688.7,France,US_East,5,9.5,90.0,0.6254166666666666,False
j_014140,24409758.8,US_West,France,1,11838.1,146.0,39.01416666667288,False
j_014133,24410212.8,US_West,US_East,4,24.2,74.0,1.593166666617617,False
j_014109,24410341.3,US_West,US_East,4,33.1,74.0,2.1790833334314326,False
j_105372,24410496.1,Korea,US_East,5,14.4,193.0,0.9479999999019006,False
j_068884,24410542.9,France,France,5,4.1,0.0,0.01366666667163372,False
j_068879,24410725.4,France,France,4,19.5,0.0,0.065,False
j_087124,24410995.6,Germany,France,4,22.6,12.0,0.07533333333830039,False
j_105381,24411030.4,Korea,France,5,5.6,238.0,0.01866666667163372,False
j_105386,24411677.4,Korea,France,1,4750.3,238.0,14.514805555557832,False
j_014106,24411994.1,US_West,France,2,3270.0,146.0,9.991666666666667,False
j_068888,24412153.0,France,France,4,12.8,0.0,0.03911111111338768,False
j_087107,24412161.1,Germany,US_East,5,7.7,95.0,0.48980555550816157,False
j_068877,24412427.5,France,France,5,5.0,0.0,0.015277777777777777,False
j_014127,24412509.9,US_West,France,4,42.2,146.0,0.12894444444216788,False
j_068891,24412534.8,France,US_East,4,53.0,90.0,3.3713888888888888,False
j_050633,24412641.2,US_East,US_East,5,14.6,0.0,0.9287222223170102,False
j_050626,24412936.6,US_East,US_East,5,3.2,0.0,0.2035555555081616,False
j_087148,24413012.1,Germany,France,3,218.0,12.0,0.6661111111111111,False
j_141868,24413097.0,Japan,US_East,1,5893.8,172.0,366.1691866667112,False
j_141896,24413129.8,Japan,France,1,6990.3,228.0,22.45933333333685,False
j_087133,24413855.2,Germany,France,5,6.7,12.0,0.020472222219945657,False
j_087131,24414547.7,Germany,US_East,4,16.0,95.0,1.0177777777777777,False
j_141871,24414595.1,Japan,US_East,1,2201.2,172.0,136.47345331272874,False
j_141850,24414607.4,Japan,France,1,2297.0,228.0,7.018611111111111,False
j_014142,24415187.3,US_West,US_East,1,6256.1,74.0,379.6776033334195,False
j_068853,24415300.9,France,US_East,1,5327.0,90.0,323.97213055055806,False
j_068894,24415567.4,France,US_East,5,10.5,90.0,0.6445833916666667,False
j_050600,24415600.2,US_East,France,1,4121.9,90.0,13.363111111104695,False
j_032369,24415735.7,US_Central,US_East,3,87.3,38.0,5.359250485045739,False
j_087128,24416788.5,Germany,US_East,5,8.5,95.0,0.5218056027777778,False
j_105396,24417172.9,Korea,France,5,7.8,238.0,0.0238333333356099,False
j_032351,24417214.1,US_Central,US_East,2,1091.8,38.0,67.02439495449018,False
j_105358,24417578.3,Korea,France,1,5878.5,238.0,24.191194444446722,False
j_087149,24417695.0,Germany,France,1,5462.2,12.0,22.003722222217668,False
j_068850,24417794.1,France,France,4,64.8,0.0,0.19800000000227658,False
j_141878,24418123.9,Japan,France,5,3.2,228.0,0.009777777775501212,False
j_032387,24418651.1,US_Central,US_East,5,2.9,38.0,0.17802779379741232,False
j_050639,24418824.2,US_East,US_West,5,1.7,74.0,0.08877777773886919,False
j_014121,24419068.8,US_West,US_West,5,3.2,0.0,0.16711111107220253,False
j_087113,24419528.8,Germany,France,1,12486.7,12.0,77.94008333333043,False
j_087125,24419701.8,Germany,US_West,5,4.8,153.0,0.25066666670557525,False
j_105387,24419766.0,Korea,US_West,1,1881.0,134.0,98.23,False
j_141869,24420052.7,Japan,France,5,6.9,228.0,0.026833333327538438,False
j_032393,24420282.4,US_Central,US_West,1,11501.0,39.0,502.52827777779555,False
j_105392,24420473.9,Korea,US_West,2,5341.3,134.0,247.62855555560128,False
j_087117,24420481.0,Germany,France,5,2.9,12.0,0.011277777771982881,False
j_050623,24420507.5,US_East,US_West,3,180.4,74.0,9.420888888811072,False
j_068897,24421664.1,France,US_West,2,1068.7,146.0,52.75922222217648,False
j_068854,24421898.4,France,France,4,14.9,0.0,0.057944444438649545,False
j_050619,24421959.7,US_East,France,3,119.9,90.0,0.46627777777198287,False
j_014125,24422047.0,US_West,France,5,3.2,146.0,0.012444444441546996,False
j_141893,24422191.1,Japan,US_West,4,79.4,109.0,4.146444444366627,False
j_105354,24422502.9,Korea,US_West,5,10.2,134.0,0.43916666663458775,False
j_068895,24422565.2,France,US_West,5,2.6,146.0,0.11194444450860222,False
j_123638,24423418.3,India,France,4,30.1,137.0,0.1839444444535507,False
j_105398,24423670.8,Korea,France,2,450.5,238.0,2.7530555555555556,False
j_141875,24423800.2,Japan,France,2,678.2,228.0,4.144555555551002,False
j_050620,24423876.4,US_East,US_West,5,2.8,74.0,0.12055555558763445,False
j_141864,24423876.8,Japan,France,2,399.4,228.0,2.4407777777686714,False
j_105370,24424092.6,Korea,France,1,15892.7,238.0,110.77647222221829,False
j_087101,24424263.1,Germany,US_West,4,77.2,153.0,3.32388888885681,False
j_123609,24424895.6,India,France,3,348.0,137.0,2.1266666666666665,False
j_068855,24425283.4,France,France,4,19.3,0.0,0.11794444444899757,False
j_050608,24425499.6,US_East,France,3,97.0,90.0,0.5927777777777777,False
j_032390,24425905.7,US_Central,France,4,19.4,113.0,0.1185555555464493,False
j_105395,24425968.9,Korea,US_West,1,2683.4,134.0,111.11477777771859,False
j_141884,24426128.9,Japan,France,3,200.0,228.0,1.5555555555555556,False
j_068860,24426646.1,France,France,1,1817.2,0.0,14.133777777771982,False
j_141890,24427064.0,Japan,France,2,1751.1,228.0,13.619666666678256,False
j_014131,24427415.4,US_West,France,5,8.5,146.0,0.0661111111111111,False
j_014129,24427444.3,US_West,US_West,3,1800.0,0.0,74.5,False
j_032378,24427463.2,US_Central,France,3,206.4,113.0,1.6053333333217434,False
j_105350,24428167.7,Korea,US_West,1,6333.4,134.0,256.68672222216304,False
j_141889,24428259.6,Japan,US_West,1,392.8,109.0,16.257555555586393,False
j_123619,24428980.1,India,France,4,38.5,137.0,0.29944444444444446,False
j_032399,24429008.1,US_Central,France,3,253.7,113.0,1.9732222222164273,False
j_014149,24429122.8,US_West,US_West,1,12082.2,0.0,490.17438888885806,False
j_014120,24429403.4,US_West,France,5,4.1,146.0,0.03188888890047868,False
j_050609,24429420.3,US_East,France,3,87.2,90.0,0.6782222222164274,False
j_014147,24429504.4,US_West,France,5,4.0,146.0,0.03111111111111111,False
j_141860,24429597.8,Japan,US_West,2,684.3,109.0,27.56452777780696,False
j_105391,24429714.3,Korea,US_West,2,3862.8,134.0,155.58500000003002,False
j_068882,24429837.3,France,US_West,3,125.8,146.0,5.066944444474454,False
j_068872,24430050.4,France,US_West,3,70.6,146.0,2.8436111111711297,False
j_105377,24430412.0,Korea,US_West,1,6311.0,134.0,254.19305555555556,False
j_014122,24430664.3,US_West,France,5,18.7,146.0,0.1298611111059371,False
j_050631,24431155.2,US_East,France,5,2.0,90.0,0.013888888888888888,False
j_068890,24431158.0,France,US_West,3,105.7,146.0,4.257361111081102,False
j_123608,24431205.3,India,US_East,5,9.4,204.0,0.5718333854649068,False
j_123637,24431361.5,India,US_West,5,2.6,225.0,0.10472222228224079,False
j_105374,24431492.3,Korea,France,1,11759.4,238.0,80.66249999998965,False
j_050628,24431692.3,US_East,US_West,4,25.8,74.0,1.039166666696676,False
j_141865,24431842.7,Japan,US_East,1,10985.8,172.0,678.0486942072675,False
j_141873,24431948.6,Japan,France,1,5864.8,228.0,39.727777777782954,False
j_014103,24432013.8,US_West,France,1,11452.2,146.0,78.5291666666615,False
j_050601,24432301.5,US_East,US_East,5,3.3,0.0,0.20075001837865772,False
j_123639,24432402.4,India,France,1,7840.4,137.0,53.44722222221188,False
j_141856,24432727.9,Japan,France,2,2396.7,228.0,16.109138888884335,False
j_032392,24432818.4,US_Central,France,3,717.0,113.0,4.886000000000414,False
j_105359,24433071.1,Korea,US_West,2,1581.7,134.0,63.7073611110811,False
j_032394,24433112.5,US_Central,France,4,14.9,113.0,0.10347222221187419,False
j_050646,24433121.5,US_East,France,3,405.0,90.0,2.7218055555555556,False
j_032372,24433311.1,US_Central,France,5,2.3,113.0,0.015333333338300387,False
j_032386,24433909.1,US_Central,France,5,3.6,113.0,0.024000000009934106,False
j_105367,24434005.9,Korea,France,5,11.4,238.0,0.07599999999006589,False
j_032381,24434071.8,US_Central,US_West,5,18.8,39.0,0.7572222222522315,False
j_105352,24434137.6,Korea,US_East,3,147.6,193.0,8.979000820090649,False
j_014112,24434235.3,US_West,France,5,4.4,146.0,0.029333333323399227,False
j_123647,24434247.8,India,US_East,5,5.3,204.0,0.3224166961564355,False
j_032396,24434475.1,US_Central,US_East,5,3.9,38.0,0.23725002157601793,False
j_087116,24434599.0,Germany,US_West,1,5670.5,153.0,231.2863888888889,False
j_032354,24434783.1,US_Central,US_West,4,16.1,39.0,0.6484722222822408,False
j_123649,24435000.1,India,US_West,1,17882.2,225.0,762.5551666666474,False
j_014137,24435014.1,US_West,US_West,3,176.9,0.0,7.125138888828871,False
j_141854,24435038.4,Japan,US_West,1,10352.5,109.0,419.97569444444446,False
j_032376,24435224.6,US_Central,US_East,5,8.4,38.0,0.5110000465760179,False
j_123612,24435858.8,India,US_East,3,230.9,204.0,14.046417949353796,False
j_087140,24436154.5,Germany,US_West,2,11171.9,153.0,452.97930555549556,False
j_032352,24436493.6,US_Central,US_East,4,13.2,38.0,0.803000073288009,False
j_141859,24436833.2,Japan,US_East,1,21600.0,172.0,1351.981575555556,False
j_123610,24437105.9,India,US_West,1,4972.5,225.0,203.02633333333458,False
j_105390,24437305.8,Korea,US_West,4,28.8,134.0,1.18400000003063,False
j_014135,24437500.3,US_West,US_West,3,31.2,0.0,1.2826666666360365,False
j_087130,24437611.5,Germany,France,5,5.4,12.0,0.03749999998965197,False
j_050627,24438117.1,US_East,France,5,3.2,90.0,0.02222222221704821,False
j_123601,24438132.6,India,US_West,1,7700.1,225.0,312.03241666672545,False
j_141881,24438203.0,Japan,US_East,1,5283.8,172.0,331.83644444449186,False
j_050610,24438344.5,US_East,US_West,3,204.3,74.0,8.39900000003063,False
j_050641,24438584.7,US_East,France,5,4.5,90.0,0.03125,False
j_014115,24438887.8,US_West,US_West,5,5.7,0.0,0.23433333330270317,False
j_032350,24439172.5,US_Central,US_East,5,9.1,38.0,0.5611666667585572,False
j_014111,24439454.2,US_West,France,5,1.0,146.0,0.006944444444444444,False
j_123628,24439586.8,India,France,4,13.3,137.0,0.09236111111628513,False
j_014114,24439751.8,US_West,US_East,5,9.3,74.0,0.5735000000459453,False
j_141857,24439765.8,Japan,US_East,4,88.3,172.0,5.445166666712612,False
j_050612,24439789.3,US_East,France,5,12.9,90.0,0.0895833333229853,False
j_105355,24439791.0,Korea,US_East,1,4281.1,193.0,271.1413611112059,False
j_123604,24439804.6,India,US_West,1,2595.4,225.0,105.03311111104985,False
j_105380,24440009.4,Korea,US_East,1,10850.3,193.0,688.5346666667114,False
j_032375,24440133.7,US_Central,France,1,5205.5,113.0,35.033305555556176,False
j_014119,24440437.3,US_West,US_East,4,10.4,74.0,0.6615555554607676,False
j_141867,24440779.7,Japan,US_West,3,170.2,109.0,6.8552777777477685,False
j_105364,24440896.4,Korea,US_West,5,8.2,134.0,0.3302777777477685,False
j_032377,24441015.7,US_Central,US_West,3,221.8,39.0,8.93361111114112,False
j_105365,24441038.8,Korea,France,1,8566.6,238.0,50.36266666667019,False
j_014113,24441310.7,US_West,France,5,17.9,146.0,0.12430555554520753,False
j_014132,24441407.1,US_West,US_West,4,17.5,0.0,0.7048611111111112,False
j_141853,24441620.6,Japan,US_East,3,83.1,172.0,5.286083333428121,False
j_014143,24441650.2,US_West,US_West,5,3.0,0.0,0.12083333333333333,False
j_087141,24441789.6,Germany,France,1,21600.0,12.0,74.66599999999214,False
j_141885,24441823.9,Japan,France,5,4.8,228.0,0.03333333333850735,False
j_123603,24441872.1,India,US_East,2,3041.9,204.0,193.4986388887941,False
j_032363,24441956.8,US_Central,France,5,6.0,113.0,0.041666666666666664,False
j_141882,24442003.7,Japan,France,4,10.4,228.0,0.07222222221187419,False
j_141870,24442032.5,Japan,US_East,4,19.1,172.0,1.21497222231701,False
j_123635,24442519.4,India,US_East,2,3046.0,204.0,193.75944444444445,False
j_014134,24442625.7,US_West,France,5,4.1,146.0,0.02847222223257025,False
j_105373,24442634.0,Korea,US_East,1,14028.3,193.0,882.1827047906008,False
j_105397,24442901.4,Korea,France,4,25.9,238.0,0.17986111110076308,False
j_032389,24443261.8,US_Central,US_East,5,1.9,38.0,0.12086111101632317,False
j_068883,24443266.3,France,France,5,8.4,0.0,0.058333333322985306,False
j_032382,24444217.4,US_Central,US_West,1,1307.9,39.0,52.67930555549554,False
j_050648,24444217.6,US_East,France,4,47.1,90.0,0.2878333333424396,False
j_123626,24444530.9,India,France,1,11659.1,137.0,44.07227777778689,False
j_087136,24444539.2,Germany,US_West,1,5052.8,153.0,211.81555555558558,False
j_032364,24444657.8,US_Central,France,1,15143.0,113.0,49.31477777777447,False
j_014100,24444731.9,US_West,France,4,47.7,146.0,0.29149999999544685,False
j_068856,24445056.7,France,France,5,6.9,0.0,0.0421666666575604,False
j_087110,24445056.9,Germany,France,3,952.8,12.0,5.8226666666712195,False
j_014139,24445123.8,US_West,France,5,6.0,146.0,0.03666666666666667,False
j_050624,24445250.3,US_East,France,5,1.8,90.0,0.011000000004553133,False
j_050630,24445254.7,US_East,US_West,4,10.8,74.0,0.43500000003000927,False
j_105384,24445690.9,Korea,US_West,3,104.4,134.0,4.204999999939981,False
j_087127,24445897.4,Germany,US_West,1,5202.3,153.0,224.11916666669356,False
j_123616,24446581.3,India,France,2,1827.2,137.0,9.369555555551003,False
j_032362,24447177.9,US_Central,US_West,5,6.2,39.0,0.24972222219221293,False
j_050602,24447412.7,US_East,US_West,5,10.7,74.0,0.43097222219221293,False
j_032379,24447865.7,US_Central,France,5,6.0,113.0,0.023333333333333334,False
j_014110,24448035.8,US_West,France,5,11.7,146.0,0.04549999999710255,False
j_014144,24448275.9,US_West,France,3,174.0,146.0,0.6766666666666666,False
j_014130,24448283.2,US_West,France,5,3.0,146.0,0.011666666666666667,False
j_050615,24449394.7,US_East,France,5,2.5,90.0,0.009722222222222222,False
j_123617,24449542.1,India,US_West,5,4.8,225.0,0.21333333336644703,False
j_087147,24449961.8,Germany,France,1,2575.8,12.0,8.15922222222305,False
j_141862,24450188.6,Japan,US_West,1,8341.1,109.0,466.8772222223381,False
j_087118,24450360.8,Germany,US_West,1,2070.2,153.0,104.66083333330022,False
j_105362,24450510.0,Korea,US_West,3,49.9,134.0,2.2177777777115506,False
j_105369,24450795.0,Korea,US_West,2,8820.6,134.0,506.28666666675775,False
j_050642,24450918.2,US_East,US_West,1,3584.6,74.0,193.2610000000739,False
j_123602,24451090.6,India,France,1,11743.2,137.0,22.815111111106557,False
j_068938,24451267.7,France,France,3,260.1,0.0,0.6502500000037252,False
j_068943,24451390.1,France,France,2,1555.2,0.0,3.8879999999981374,False
j_032415,24452053.5,US_Central,France,5,4.3,113.0,0.010750000001862645,False
